ID1,ID2,EdgeType,Score,Annotation
2674,2724,MS1 annotation,2,[M+Cl]- [2M+FA]- dm/z=161.9873
2846,3014,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9953
3298,3299,MS1 annotation,2,[M+Cl]- [M-2H+Na]- dm/z=13.9953
3663,3749,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0056
4152,4168,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9951
4586,4601,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0057
4944,5031,MS1 annotation,2,[M-H]- [2M-2H2O+FA]- dm/z=734.2848
5010,5013,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0057
5026,5064,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0057
5094,5188,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0060
5106,5129,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9950
5129,5131,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0057
5299,5367,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0048
5314,5361,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0059
5345,5365,MS1 annotation,2,[M+FA]- [M+Cl]- dm/z=10.0285
5431,5450,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0056
5625,5637,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0058
5699,5741,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0057
5719,5720,MS1 annotation,2,[M+Cl]- [M-H2O-2H+Na]- dm/z=32.0053
5801,6080,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0052
5858,5868,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0056
5912,5938,MS1 annotation,2,[M+Cl]- [2M-H2O+FA]- dm/z=300.1141
5928,6029,MS1 annotation,2,[2M+FA]- [M-H]- dm/z=276.0855
5988,6054,MS1 annotation,2,[M-H]- [M-H2O+FA]- dm/z=27.9952
6061,6094,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0057
6178,6258,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0056
6309,6326,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0056
6331,6425,MS1 annotation,2,[M-H2O-2H+Na]- [M+Cl]- dm/z=32.0053
6548,6561,MS1 annotation,2,[M-H2O-2H+Na]- [2M+Cl]- dm/z=284.0903
6617,6762,MS1 annotation,2,[M-H2O+FA]- [M-H]- dm/z=27.9952
6628,6651,MS1 annotation,2,[M+FA]- [M-H]- dm/z=46.0056
6695,6780,MS1 annotation,2,[M-H]- [M-2H2O+FA]- dm/z=9.9845
6710,6729,MS1 annotation,2,[M+Cl]- [M-2H+Na]- dm/z=13.9957
6737,6758,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0055
6749,6822,MS1 annotation,2,[M-H]- [M-2H2O+FA]- dm/z=9.9843
6775,6829,MS1 annotation,2,[M-H]- [M+FA]- dm/z=46.0054
